trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,ingestion_ts
2025-07-07 20:21:20,213165893456735,"fraud_Gonzalez, Dominguez and Lindsey",gas_transport,440.39,Heather,Thomas,M,5355 Sarah Drive,South Stevenfurt,IL,66784,-20.9494905,100.58328,487762,Engineer,1952-04-20,a57e7e9b67fb4c56aaa11034e78baaf7,1751919680,-21.21739632269567,100.49459485089326,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6560490085514224,"fraud_Boyd, Smith and Cochran",shopping,494.06,Brenda,Blevins,M,28084 Mcconnell Groves,New Stephanieberg,IL,54007,60.420202,-79.224569,204113,Engineer,1971-02-05,ce0f35f886424ff8b329912532f30093,1751919680,60.38880315470909,-79.34193580311593,1,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011005264521090,fraud_Phillips Group,health_fitness,90.02,Alexis,Hunter,F,6011 Christensen Fall Apt. 293,Johntown,IL,72799,-15.665949,-141.619215,312325,Engineer,1940-05-01,2e8ad967caab48e383729afc5f237b20,1751919680,-15.762304119318408,-141.35068079431372,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180043769302078,fraud_Wood-Glass,misc_pos,311.81,Ashley,Ortega,M,50607 King View,North Terri,NY,50719,-10.0963405,46.636222,237336,Engineer,1963-07-04,9dab402dba314b0a9383438761c79858,1751919679,-10.448682720904173,46.885907081111526,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3557621236492785,fraud_Lewis Inc,gas_transport,39.02,Katrina,Elliott,M,49131 Eugene Lodge,New Josephmouth,NY,97557,-71.595477,94.682628,298824,Engineer,1958-12-22,9bae95243fba4238baaab86c576f6bae,1751919679,-71.83346754463865,95.16513805767299,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4839030087559023,fraud_Higgins-Jones,shopping,227.68,Marie,Powers,M,332 Joseph Loaf,Kelleymouth,NY,05930,-5.7424485,-115.637677,23370,Engineer,1920-05-21,fc50d11215fe4300b764d7a883c4d99a,1751919679,-6.00130095162755,-116.05042630574678,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011745106010774,"fraud_Bryan, Garcia and Wright",gas_transport,400.38,Savannah,Harris,M,3019 Moore Knoll Suite 866,West Bethmouth,NY,45727,78.5254735,112.03711,429317,Engineer,1937-08-29,b95cdfe44ab14ac282220900ddf77ff1,1751919679,78.57242919007864,112.09909120670345,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2702173260479896,fraud_Potter-Barton,misc_pos,443.23,Stephanie,Curtis,M,36213 Schneider Harbor Suite 313,West Lesliechester,NY,49125,29.716718,112.577346,458933,Engineer,1965-09-17,8eb5fcaebce74fe8840b5ec6708678c4,1751919679,29.32642593372065,112.18712887768673,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,5273824589252834,fraud_Castro Group,health_fitness,141.27,Mark,Wright,M,800 Jones Grove Suite 372,Nathanport,NY,35958,6.8130305,20.25259,163088,Engineer,2019-07-06,fb542b0799c54fd0afdf5b78d5355bfd,1751919679,6.608302079715184,20.66280518038408,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2296537362851081,fraud_Scott Group,travel,364.01,Jeffrey,Dean,F,002 Martin Rest,North Allison,NY,58001,-5.811093,93.991537,56260,Engineer,2015-02-24,4e7b5a9ba4dc41fdac3d0b8ccf92fed2,1751919679,-5.864444715384106,94.41910311924386,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2277778442231158,fraud_Brown Ltd,misc_pos,447.84,Travis,Dunlap,F,9280 Dakota Field,New Kimberlychester,NY,28848,-17.3660465,69.437735,252808,Engineer,1910-06-03,eefbdb63a57941a1a2304ddc165684e4,1751919679,-17.480877615131227,69.08057310204634,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,213174910435524,"fraud_Stein, Maldonado and Carrillo",health_fitness,254.81,Laurie,Simmons,F,274 Carter Freeway Apt. 971,North Kimtown,NY,17296,56.490873,-94.290377,148764,Engineer,2000-07-22,1d71ec962eb74fcf8ace7088df7fdf49,1751919680,56.92312815234465,-94.69993729874459,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4207648151533325128,fraud_Bass-Joyce,food,369.2,Mary,Reed,M,8634 White Port,Dickersonland,NY,43956,27.5239975,-130.516665,442783,Engineer,1932-11-13,b3951ad51c874f21be971e54cfb09c1b,1751919680,27.973131174152805,-130.99488295285215,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4464332881833414218,fraud_Bauer PLC,travel,203.07,Pamela,Rios,F,90815 Santos Junctions,Lake William,NY,06168,-8.965924,-128.679868,206856,Engineer,1923-09-22,258c9bef44674f73bcd32a47f70b7da7,1751919680,-9.11900647275999,-128.3794769175615,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4524737515588867,fraud_Mitchell and Sons,health_fitness,36.41,Frances,Harrison,F,04675 Lisa Green Apt. 057,Port Alexander,NY,28244,-35.176057,73.5886,284671,Engineer,2018-06-18,400d5cba21e44fea84e351590cf5b685,1751919680,-35.61804593416807,73.216450039173,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3521144566219499,fraud_Thompson Group,travel,432.97,Martha,Acevedo,F,01176 Paul Hills Apt. 988,South James,NY,94245,-46.985076,-62.959592,171637,Engineer,1954-08-31,3563de06f3fd473d9970d43e06ca39bf,1751919680,-46.88184843009787,-62.62977312213757,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30357932495656,"fraud_Heath, Wood and Scott",shopping,274.77,Ryan,Charles,F,12908 Watson Mountain,Kellyport,NY,24290,64.9729755,-19.965033,47259,Engineer,1979-04-15,8bf595e2855c4e13a8f8871ae673eaea,1751919680,64.95751791647433,-19.746288103530034,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6571006452514444,fraud_Carey Group,travel,243.17,Peter,Pham,M,7471 Grant Vista Apt. 355,Collinsport,NY,04126,39.9287125,-6.817496,465710,Engineer,1933-10-16,6601ef228df54d85b27635ffc02eef4f,1751919680,39.96842624515697,-7.0275589409540915,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30220084474939,"fraud_Fowler, Smith and Bradshaw",personal_care,323.63,Emily,Miller,F,5986 April Shores Apt. 797,Ambershire,NY,01742,85.704508,-132.476736,8279,Engineer,1994-10-09,d5dcc0e17d81486382016545d2237930,1751919680,85.57917368976469,-132.12664574282633,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30346381018184,fraud_Ritter-Davis,personal_care,68.59,Mary,Huffman,M,569 Gina Ridge Suite 344,East Duanemouth,NY,78797,-7.411835,-1.255389,331049,Engineer,1937-09-18,d785199dfb124dc09b3f972c95a66a35,1751919680,-7.845463972327335,-1.2570030012096134,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4497918152090259,"fraud_Oliver, Burton and Webb",health_fitness,444.8,Felicia,Wilson,F,45778 Christina Trail Apt. 627,Banksborough,NY,78326,14.167426,81.552555,252749,Engineer,1974-05-23,1eff8fe06dba475db5f6145738dcd552,1751919680,13.675036647235608,81.13610009189203,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4255545258953296,fraud_Garcia and Sons,food,40.4,Sandra,Chan,M,983 George Flats,Lake Stephenview,NY,05552,-54.400823,47.122487,215362,Engineer,1981-03-15,ca98eb10e1794482999075d458473f4e,1751919680,-53.99965134358251,47.10167734608381,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180031165849156,fraud_Morgan and Sons,misc_pos,473.1,Jermaine,Vasquez,F,6930 Bauer Road,Ballville,NY,75563,67.296496,-60.233923,443724,Engineer,2004-01-09,27dba8c2e1de419c865381f0315d1612,1751919680,67.19941210211871,-59.80960346159476,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2718405453099525,"fraud_Reese, Scott and Thompson",travel,304.89,Nicole,Lowe,F,172 Jordan Locks Suite 649,Callahanport,TX,61692,10.1460375,95.145421,116867,Engineer,1957-04-25,4cbc089b1d654eb784a26af8765a531d,1751919679,10.012379834071748,95.59946901596629,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,639023302099,"fraud_Gomez, Taylor and Bell",personal_care,140.96,Frank,Gray,F,0355 Aaron Inlet,Port Jillmouth,TX,21136,-27.587443,14.165996,279434,Engineer,2004-09-06,f9cd2f23ed8144e4b4202c9990072e8a,1751919679,-28.043369297115152,14.392216299373521,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6514262823174398,fraud_Christensen and Sons,health_fitness,447.59,Sara,Davis,F,68954 Andrea Drive,North Paul,TX,67985,78.3880635,58.06066,22613,Engineer,1914-04-07,aa6f669631dc43f2a354339bd1be975d,1751919679,78.03354227443323,58.06726026362887,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4050796255082085670,"fraud_Johnson, Johnson and Velez",personal_care,126.37,Edward,Smith,M,0091 Shawn Islands Apt. 155,Mcdowellburgh,TX,53998,85.862926,147.620621,15602,Engineer,2013-09-26,8e942ff322ed441db8a8c060b1205593,1751919679,85.40678816345765,147.46372425371558,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,372099605920059,"fraud_Lee, Fletcher and Dunn",health_fitness,194.12,Sherry,Green,F,986 Douglas Tunnel Apt. 648,North Tinashire,TX,82481,70.3135515,113.774564,12133,Engineer,2006-03-15,4585c9d2aa684ade868e5ee4ad7f3bdc,1751919679,70.24298701128197,113.85695654505689,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4806606581483940,fraud_Jenkins Inc,travel,213.51,Christian,Sandoval,F,0538 Peters Crescent Apt. 934,Anthonymouth,TX,22404,79.473827,-21.785107,363959,Engineer,1917-10-24,c692afc9981a40a4b7403889c1bd9403,1751919679,79.00346616353175,-21.930451098054316,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3550721997523278,fraud_Watkins-Jordan,gas_transport,214.52,Mitchell,Mcpherson,M,1380 Richardson Green Apt. 275,North Joannshire,TX,94496,-80.671173,88.228763,487278,Engineer,1931-11-23,35314821ea084425a4674752e02df31f,1751919679,-80.60000452002586,88.3552366828016,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3594308845567034,fraud_Grimes PLC,travel,412.44,Alex,Brown,M,38241 Best Radial,Hickmanview,TX,18601,-13.7348995,-99.379573,445273,Engineer,1937-05-19,7b08352165be4607ad1e6f1516e9cf37,1751919679,-13.839340989591264,-99.27981335170794,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,38908774040240,"fraud_Carlson, Sheppard and Carter",gas_transport,251.68,David,Costa,M,71156 Scott River,Perkinsville,TX,52865,-37.629269,-71.752946,468672,Engineer,1983-02-12,7bc6168f0fb645c7b06a2401786702e1,1751919679,-37.22388771746963,-71.68038326958464,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,379176847932028,fraud_Weber-Torres,health_fitness,34.78,Dale,Gonzalez,F,01113 Matthew Forge Apt. 553,Michaelfort,TX,67243,-11.8750205,-56.879553,310337,Engineer,1949-11-20,35a3ac5d02aa425592bbccf26ed8119b,1751919679,-12.0581288510562,-56.8886756862943,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676115174663,fraud_Ward PLC,shopping,451.97,Brianna,Walker,M,991 Green Ranch,Port Kyleville,TX,35517,11.434988,-52.736446,200170,Engineer,1947-07-14,5e45261df1674ce085578485f96c33df,1751919679,11.346985518748257,-52.380442324411284,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3594967384032054,fraud_Lowe Inc,health_fitness,449.72,Michael,Long,M,4125 Pratt Pike,East Elizabeth,TX,76610,-39.288595,-31.011173,169770,Engineer,2014-05-31,a5a8adbaca9441e3a8a4df03a6c076d5,1751919679,-39.14167209866221,-31.126838290131516,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4262789898785715,"fraud_Murphy, Perry and Rodriguez",health_fitness,83.86,Robin,Patton,F,04668 Hill Squares Apt. 218,Perryside,TX,35606,23.617617,173.401424,465092,Engineer,1939-01-20,bfe29454ff9c43a8bdf2a336f607efe0,1751919679,23.941382950882602,173.76392323611825,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4967537022687762,fraud_Johnson and Sons,travel,118.05,Autumn,Maynard,F,6520 Scott Plaza Apt. 770,Nelsontown,TX,92086,49.810129,118.218376,207428,Engineer,1985-10-14,38bce9719a634eceb462051f96467316,1751919679,49.7021442612842,118.00369844397535,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3550899037407700,"fraud_Goodman, Walter and Boyd",shopping,391.25,Rachel,Beasley,M,851 Sandra Land Suite 922,Lake Abigail,TX,56605,57.049568,117.641975,125607,Engineer,1977-10-28,e5866a0c3034442ea3dfacc2accb5a4d,1751919679,56.88655201569427,117.29062528665342,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676309693361,fraud_Howard PLC,food,353.65,Allison,Lloyd,M,3427 Nicholas Parkway,Aguilarberg,TX,85351,23.5907845,-50.162122,198886,Engineer,1973-06-10,d58c3ad2f44a44f090a8deac4d36cf0c,1751919679,23.875453434596917,-49.67536541613192,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6568582515290235,fraud_Stone-Travis,personal_care,105.12,Christopher,Davis,F,8150 Reed Ways,East Suzanne,TX,10853,-52.9255205,120.597357,243541,Engineer,1948-03-16,c7a825195b7d43338bff43f479b35f5d,1751919680,-52.83653782223701,120.82636126996407,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30524370230495,fraud_Armstrong Inc,travel,299.82,John,West,M,77061 Sanders Shore Apt. 648,Port Adamshire,TX,75776,48.9568195,-171.898571,192856,Engineer,2006-07-28,c393b077df9b49468afbe25d10687b80,1751919680,48.755318020193435,-172.337044884686,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,180082656695517,"fraud_Hardin, Griffin and Jackson",health_fitness,180.65,Yvonne,Rodgers,M,4010 Black Street Apt. 561,Rickfort,TX,95309,-4.427795,-82.150857,215495,Engineer,1971-03-17,05667eafbde748e7ae5de676c9d8e9df,1751919680,-4.358089205414708,-81.89911395379359,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3577503396203994,fraud_Castillo-Vazquez,health_fitness,84.04,Mario,Jenkins,M,9306 Casey Ranch Suite 761,South Alicia,TX,54529,26.5036115,-44.561323,491257,Engineer,1921-03-22,c83ee8db42e34830839aceefaaf07ecd,1751919680,26.2166762194934,-44.95887999040123,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,676122717116,fraud_English PLC,misc_pos,474.57,Sean,Perez,M,7876 Krueger Fork Suite 220,East Charles,TX,21564,-47.9914055,-100.679926,245867,Engineer,1961-03-16,bc55087817784389a908b8f7842d876c,1751919680,-47.73690088232231,-100.4584518347709,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4927795324318,fraud_Hunt-Holder,personal_care,316.85,William,Wheeler,F,179 Campos Row Suite 014,Lake Beckymouth,TX,00690,-30.745931,65.659373,376458,Engineer,1947-12-04,57080e53a6974aa7b068bb87d10a4e1a,1751919680,-31.179225019631353,66.1268600459877,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,503888944439,fraud_Young Ltd,personal_care,411.06,Debra,Mcclain,M,67371 Patricia Land,East Keithhaven,TX,34094,66.190243,-121.272741,121535,Engineer,1974-03-12,fd08ec251d0f4ebcb6ee0faa5f5f887d,1751919680,66.64681162867244,-121.09246522318413,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,582537653021,"fraud_Watson, Terry and Hall",health_fitness,401.82,Andrew,Garcia,F,659 Brandon Corners Apt. 069,Rogerston,TX,75308,82.6889155,-50.201968,293626,Engineer,1941-03-02,a7881eefebe24cb2ab8fede5f32f047e,1751919680,83.01268077690703,-50.597525576284944,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011976759442671,fraud_Randolph and Sons,misc_pos,300.78,Karen,Parker,M,624 Jeremy Inlet,South Michaelhaven,TX,88360,-54.3093105,-94.745247,78951,Engineer,2010-08-09,6f47e21787fb4c8ebaebf6b519e028fb,1751919680,-54.301570266804994,-94.42200931838042,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,576688101947,fraud_Becker-Ingram,misc_pos,258.21,Richard,Davis,M,35894 Craig Tunnel,Hamiltonmouth,TX,78192,62.8317615,150.10542,371375,Engineer,1988-10-03,3127385c91c94188b8b33b7735dabf37,1751919680,62.95708930367939,149.83279462470477,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3543525592551109,fraud_Carter-Johnson,personal_care,361.65,Alexis,Singh,M,830 Hicks Manor,East Craig,CA,14574,-88.42137,-162.141293,483309,Sales,2005-09-11,29d45443c6de41a1a432563f8be9131f,1751919679,-88.92026972936044,-161.99226195974126,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30502357774073,fraud_Harris-Riley,food,396.37,Dustin,Barnes,M,73618 Scott Pass,New Ryanfurt,CA,11973,-67.7727805,-117.372398,381395,Sales,1987-04-15,1b246c7d62b149d19f0b1cb4f1452fc2,1751919679,-67.62817883475644,-117.73838499152158,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4744100638936198618,fraud_Travis and Sons,travel,448.98,Joseph,Clark,M,9984 Nathaniel Inlet Apt. 911,Allenberg,CA,86936,25.003484,-176.173321,149702,Sales,1914-06-12,0ae3d10142e04170b84dd1321cd7554f,1751919679,25.356887972852185,-175.7555722608915,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30055038401129,"fraud_Hopkins, Beck and Morrow",gas_transport,153.12,Michael,Coleman,F,7003 Edward Corner Apt. 210,West Darrenton,CA,76312,18.403815,31.376596,360616,Sales,1962-06-07,f38c762090fb431e91ec991a098b1556,1751919679,18.301223610646836,31.736784318897577,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30090098950038,"fraud_Bennett, Barajas and Herrera",personal_care,138.44,Shannon,Garcia,F,208 Gary Dale,Port Karenside,CA,41581,15.566784,-25.497861,113593,Sales,1915-12-27,f802e864ff574eb49e09310be2f7e13e,1751919679,15.375159937058573,-25.047315362730977,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30293961543290,"fraud_Larson, Beck and Peterson",travel,104.8,Christopher,Knapp,M,033 Young Square,Lake Mark,CA,18054,-32.0678965,172.669353,320861,Sales,1911-08-31,a00bef2d95ed4b2081fad16ca0b38158,1751919679,-31.744254171581556,173.1589772605993,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2277307850930836,"fraud_Stewart, Campbell and Kelley",shopping,400.64,Deborah,Mckay,F,8899 Dana Run,South Georgefort,CA,98748,-16.312522,121.190174,430946,Sales,1994-03-07,712285e9d1a54f78a9290ebe26eb0dae,1751919679,-16.330042281358025,121.17856494005628,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4080387099461127,"fraud_Silva, Smith and Hartman",food,245.19,Barbara,Mcdaniel,F,8253 Nicole Keys Apt. 799,Johnshaven,CA,08499,87.0849925,107.918059,49690,Sales,1998-03-29,9299a754ee0e44959e35dac9139420bf,1751919679,86.86302458380067,108.32067385116027,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30157669537542,"fraud_Wilson, Marshall and Harris",food,155.93,Alyssa,Wiley,M,92593 David Ramp Apt. 121,East Monica,CA,34613,43.371157,-63.740059,152400,Sales,2013-06-26,2c5bf762a00c4b1b93ac0f405b9bdd9c,1751919679,43.84944806775296,-64.21739546159158,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,213160070313825,"fraud_Allen, Brock and Murray",shopping,451.07,Raymond,Blevins,F,44014 Perez Court,Danielhaven,CA,55294,55.1772465,-146.593668,414316,Sales,2004-12-04,3c29fc220d444631b34b29d94131248c,1751919680,54.824356037437425,-146.72147957047437,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,676187042160,fraud_Shah Group,health_fitness,465.95,Anthony,Young,M,115 Robert Harbors,West Johnton,CA,36050,-2.9801975,-53.69734,439602,Sales,1934-05-02,0a518cfae29f437286a85103a3117dae,1751919680,-3.35655111950895,-53.72322500849086,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011384692158530,"fraud_Smith, Jackson and Heath",misc_pos,184.42,Jacob,Young,F,843 Martinez Islands,Pageberg,CA,18600,-79.247265,59.301321,250022,Sales,1956-11-29,88241567e1bf46f4ba4244f4d26c7819,1751919680,-79.08238498831362,59.09110112989135,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4326260055457047,fraud_Gates-Hayes,shopping,237.21,Ronald,Stone,F,14036 Vincent Vista Apt. 802,Christopherville,CA,67823,37.4582365,86.391762,158984,Sales,2018-12-05,e44cfb65abb04f518d40756fe2a6cb53,1751919680,37.32833647378643,86.87401618347783,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4800050638202327404,fraud_Lawrence-Mcdonald,shopping,155.56,Denise,Baker,F,3036 Vasquez Place,Clarkfort,FL,17555,34.250997,-91.904875,371095,Sales,1982-12-18,6c20680864224922bfda3016c08494c4,1751919679,34.30110575099485,-91.9822437701178,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4780506728796003513,"fraud_Price, Bryant and Hughes",misc_pos,43.78,Stephanie,Parker,M,658 Michelle Corner,Lake Brendanfurt,FL,52846,-69.6679425,61.15681,449052,Sales,1962-12-07,f3bd35340c1648339947194bd3f628e2,1751919679,-69.57236586529586,61.262239742143386,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4486809503862,fraud_Berger LLC,shopping,205.79,Michelle,Baker,M,578 Griffin Squares Suite 564,East Bryan,FL,37129,-7.2740455,173.712669,131494,Sales,2017-02-07,5b28b506a47b4d62b9007a744248ce06,1751919679,-6.910119214329893,174.18734709173648,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4110249195180924,"fraud_Ramirez, Wright and Boyd",gas_transport,441.11,Robert,Morrow,F,3621 Campbell Pike,Lake Misty,FL,37898,51.908236,-112.520274,431859,Sales,1943-08-08,947c68f592c742bcb69498fe9b6f330f,1751919679,52.23367463158363,-112.06897304799796,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,347441401950702,fraud_Andrade-Kerr,misc_pos,445.16,Max,Garcia,F,952 Latoya Camp Apt. 147,Austinhaven,FL,42669,-54.5032785,-99.187892,7864,Sales,1996-11-24,6524a6dbc94d44f6a08dd8ceceb4a9be,1751919679,-54.404956657692445,-99.28550988934796,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4098260414765490,fraud_White-Colon,travel,133.08,Jennifer,Stephenson,F,53140 Sandra Road Suite 284,Colemanfurt,FL,31946,-7.9328795,172.827218,27914,Sales,1912-07-07,2bf3888d3a9f496886b204bb5324e597,1751919679,-8.047863096681581,172.48966200456346,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2260349574880300,fraud_Smith Group,travel,239.12,Angela,Ho,M,1433 Michelle Circles Apt. 833,New Kevin,FL,61603,-15.1024815,164.834032,5629,Sales,1962-06-09,f53bb32313104a6eb7477ad719d43b5d,1751919679,-14.740410545745942,164.33949187449176,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180093968710365,fraud_Jarvis-Perez,gas_transport,81.15,Vincent,Gregory,F,529 Smith Trace Suite 369,South Holly,FL,39684,66.2865705,110.975942,25235,Sales,1971-02-26,bc787cd62dba44ce96eafc96bc52f216,1751919679,66.10990512006487,111.0708857098732,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011320957336759,fraud_Turner-Little,misc_pos,339.44,Ryan,Anderson,M,31431 Kimberly Parkways Apt. 015,Clementsshire,FL,07474,32.3093555,-126.046122,278099,Sales,1940-11-01,810cdc8e2510481c847744fcd68eac73,1751919680,32.273204774719844,-125.90301733361075,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,675951654945,"fraud_Wilson, Fletcher and Adams",misc_pos,130.86,Shannon,Drake,M,465 George Passage,Haleyburgh,FL,89353,-8.869563,-158.197684,350605,Sales,1979-11-28,4751f5ee3cb947a4b20ec8745777758d,1751919680,-8.506679679717031,-158.54981686108357,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3507359919508285,fraud_Taylor-Ramirez,shopping,494.58,Christina,Bridges,M,068 Amy Trace,Melindaberg,FL,14038,-20.609454,-143.596357,81779,Sales,1939-12-25,ccb3efcf96e045dd8d6c51a9b44d695a,1751919680,-20.742049609204535,-144.06507814317803,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,347461753431556,"fraud_Mendoza, Stevens and Schroeder",health_fitness,316.32,Laurie,Nichols,F,167 Crystal Walk Suite 715,West Catherine,FL,47766,-72.13926,-78.784257,191468,Sales,1924-05-19,fac37e9e503f41989cb9322311c38ee6,1751919680,-72.07054929038888,-79.10462115445127,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4854453477867,"fraud_Rodriguez, Brown and Robinson",travel,470.29,Hector,Olson,F,99598 Shaw Viaduct,Jeanburgh,FL,07562,-3.650347,112.012827,208801,Sales,1928-04-28,b3c4a171560942ee98fe1a3b89f5aba5,1751919680,-3.9147769190280024,112.00167825247702,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30505424016485,fraud_Jackson Ltd,gas_transport,308.5,John,Rogers,M,5539 Evan Orchard Suite 786,West Dwaynefurt,FL,99890,36.381359,145.734164,478344,Sales,2021-03-25,dc31f4cf78b04371bbb6f5b96b67411c,1751919680,36.0749682731158,145.81454807382514,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3571926578664921,"fraud_Soto, Rogers and Douglas",misc_pos,199.69,Janet,Richardson,M,36345 Shelley Fields Apt. 039,New Shaun,FL,40216,33.134897,-51.106021,349120,Sales,1981-01-17,3c4f91281aa34192ab82ab639f94ccbb,1751919680,32.67105409423666,-51.15643749702037,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2288281573189953,fraud_Rojas-Vasquez,gas_transport,10.75,Alexis,Fernandez,M,71713 Larsen Causeway Apt. 027,Williamsborough,FL,93175,-89.002766,-158.738634,159769,Sales,2013-04-16,e0b540f176434319a3338dd9117ea8f9,1751919680,-89.10994592264797,-158.7942732661396,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30400453707453,fraud_Haynes-Webb,personal_care,294.75,Robert,Garcia,F,7358 Abbott Avenue Suite 758,Lake Linda,FL,23265,31.8111565,-117.068673,27323,Sales,1944-03-28,008cefe4068a49f082d11acc718d3cb0,1751919680,31.65401596243443,-117.43591207993809,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4816036142325364,fraud_Mcdonald Inc,personal_care,214.03,Jonathan,Todd,M,23382 Edwards Freeway,Lambbury,IL,28375,42.594413,-4.931698,387201,Sales,1931-10-03,2427d1bcaa5f4717b91a92fb428ce286,1751919679,43.00622024332761,-5.274131649513604,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3521953557876269,fraud_Green-Bauer,misc_pos,9.32,Stacy,Day,F,376 Christopher Common,Port Alexandratown,IL,77041,-45.3396975,-79.683049,41455,Sales,2011-02-03,dffba1bf6d9f45a8b38950498809054a,1751919679,-44.89979992133628,-79.71798950497532,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4338050838938954502,fraud_Robinson-Potts,gas_transport,402.91,Austin,Glenn,F,3821 Anna Creek Suite 686,North Williamchester,IL,93971,9.8426395,-118.42477,237509,Sales,1969-04-18,8ccefba403b84fd1b59865f6a3051395,1751919679,9.41557948013611,-118.10033488372764,0,2025-07-07T20:21:20.086075
